-0.21875,-1.358,-1.168,0.41399,1.2066,57.008,-40.884,-64.318,-8.0908,10.261,3.339
1.7813,1.3086,0.432,-0.72886,-0.24793,416.37,283.61,176.65,15.634,-119,-11.664
-1.8438,-0.024691,-1.328,1.5569,-0.97521,90.939,-60.668,-51.477,-6.4681,39.285,1.0257
0.15625,-1.9671,1.872,-1.3003,1.9339,129.73,-28.686,-67.563,-2.7731,-113.06,-5.578
-0.84375,0.69959,0.272,0.98542,0.47934,25.716,5.5962,16.363,2.1897,42.502,4.6485
1.1563,-0.63374,-0.528,-0.15743,-1.3388,31.962,52.641,11.128,-0.29006,-22.17,-4.8294
-1.3438,-1.0782,1.072,-1.5452,1.5702,464.78,-243.73,-119.26,-8.2716,-336.22,-23.696
0.65625,1.5885,-1.648,0.74052,0.1157,80.315,59.699,76.345,3.5613,8.0369,0.8489
-0.34375,0.25514,1.552,-0.40233,-0.61157,8.3445,-7.0162,6.5754,3.7442,-13.166,-2.4385
1.6563,-1.5226,-0.048,1.8834,0.84298,286.86,-127.82,-52.064,-2.833,362.25,28.164
-1.5938,1.144,-0.848,-0.97376,-1.8347,180.61,-160.11,-39.821,-4.7334,-123.78,-14.746
0.40625,-0.1893,0.752,1.312,1.0744,96.706,-13.186,-2.5197,1.8353,138.83,13.748
-0.59375,-1.6708,-1.808,0.1691,-0.38017,111.33,-74.697,-94.342,-12.008,-10.037,-1.7859
1.4063,0.99588,1.392,-1.7085,-1.1074,738.51,302.41,131.38,12.288,-502.49,-40.947
-1.0938,-0.33745,-0.208,0.57726,1.8017,45.273,-64.889,-49.645,-4.6713,-5.9199,2.924
0.90625,-0.78189,-1.008,-0.5656,0.34711,26.081,32.615,-6.2942,-2.8071,-27.392,-1.8425
-0.09375,1.8848,0.592,1.7201,-1.4711,347.93,51.899,80.029,9.3177,335.82,22.61
1.9063,0.55144,-1.488,-1.137,1.438,454.65,323.79,147.32,8.5701,-217.1,-16.175
-1.9063,-1.2263,1.712,1.1487,-0.016529,230.5,-207.02,-135.04,-7.7181,-74.985,-6.8124
0.09375,1.4403,0.112,0.0058309,-0.7438,46.898,37.585,61.349,5.7232,-2.4307,-1.7251
-0.90625,0.107,-0.688,-1.9767,0.71074,712.92,-176.78,-49.257,-6.5252,-657.01,-45.445
1.0938,-1.8189,0.912,0.30904,-1.9008,44.212,2.8727,-44.329,-2.2758,-4.525,-4.2738
-1.4063,0.84774,-1.904,-0.83382,1.0083,101.31,-115.16,-36.754,-6.7387,-76.795,-4.981
0.59375,-0.4856,1.296,1.4519,-0.44628,118.44,-26.637,-11.283,2.334,172.21,13.07
-0.40625,-0.93004,-0.304,-1.4052,-1.1736,192.53,-71.175,-58.798,-6.2508,-197.66,-18.564
1.5938,1.7366,-1.104,0.88047,1.7355,243.63,183.29,145.2,10.443,-49.135,-1.2824
-1.6563,0.40329,0.496,-0.26239,0.28099,97.08,-125.34,-54.533,-3.4179,-42.927,-3.618
0.34375,-1.3745,-1.264,-1.6501,-1.5372,330.01,13.941,-44.824,-7.7206,-327.33,-28.444
-0.65625,1.2922,1.936,0.63557,1.3719,43.922,22.421,49.63,8.4092,24.202,4.9303
1.3438,-0.041152,0.336,-0.50729,-0.082645,87.419,111.92,59.179,5.5536,-48.524,-4.7856
-1.1563,-1.8683,-0.464,1.7784,-0.80992,316.22,-2.561,-87.843,-8.0231,268.03,18.55
0.84375,0.79835,1.136,-1.0787,0.64463,134.35,106.3,76.154,8.5356,-105.38,-8.0019
-0.15625,-0.53498,-1.584,1.207,-1.7686,62.921,-14.405,-28.738,-5.4537,88.382,4.0133
1.8438,-0.97942,1.616,0.06414,1.1405,95.247,122.48,43.15,6.6152,-35.853,-1.2803
-1.7813,1.6872,0.016,-1.8134,-0.31405,815.55,-330.25,-40.025,-3.091,-604.41,-45.793
0.21875,0.35391,-0.784,0.4723,-1.0413,7.1759,13.45,16.212,-0.11659,8.9875,-1.2826
-0.78125,-1.4239,0.816,-0.67055,1.8678,109.48,-91.176,-87.56,-6.0699,-42.29,-0.189
1.2188,1.2428,-1.744,1.6152,0.41322,183.96,3.2968,59.272,2.9082,179.07,14.736
-1.2813,-0.090535,1.456,-1.242,-1.405,244.33,-172.35,-69.838,-3.0122,-192.33,-19.228
0.71875,-1.572,-0.144,1.0437,1.5041,75.332,-40.624,-58.163,-5.2078,70.725,9.2168
-0.28125,1.0947,-0.944,-0.099125,0.049587,16.551,13.417,34.626,1.2408,-1.4594,-0.026837
1.7188,-0.23868,0.656,-1.4869,-0.67769,531.39,305.36,100.72,8.2479,-360.36,-30.662
-1.5313,-0.68313,-1.424,0.79883,0.77686,134.04,-139.76,-100.18,-11.347,-36.307,-1.9658
0.46875,1.9835,1.776,-0.34402,-1.976,144,79.623,104.4,12.836,-24.368,-6.2834
-0.53125,0.65021,0.176,1.9417,0.93313,569,72.512,31.309,4.3218,574.28,43.217
1.4688,-1.1276,-0.624,-0.91545,-0.52141,121.46,118.57,20.158,-0.20487,-94.365,-9.5545
-1.0313,1.5391,0.976,1.3703,-1.2487,96.875,50.995,57.268,7.4257,116.59,7.0495
0.96875,0.20576,-1.9744,0.22741,1.6604,29.517,48.931,30.753,-1.3441,-7.0964,2.5681
-0.03125,-1.7202,1.2256,-1.895,0.20586,540.23,-43.786,-68.737,-5.0424,-514.33,-37.082
1.9688,0.9465,-0.3744,0.39067,-1.6123,304.85,243.43,153.29,12.185,-66.051,-9.7519
-1.9844,-0.38683,-1.1744,-0.75219,1.2968,362.84,-287.02,-150.89,-14.893,-121.76,-8.7318
0.015625,-0.83128,0.4256,1.5335,-0.15778,188.37,-19,-31.473,-1.2492,231.01,18.145
-0.98438,1.8354,-1.3344,-1.3236,-0.88505,176.11,-69.378,25.18,-0.44187,-168.54,-15.868
1.0156,0.50206,1.8656,0.9621,0.5695,56.296,52.909,53.861,8.6752,14.889,2.2931
-1.4844,-1.2757,0.2656,-0.18076,-1.7115,220.96,-172.93,-128.93,-10.535,-50.731,-8.4021
0.51563,1.3909,-0.5344,-1.5685,1.1976,272.53,98.295,78.338,4.921,-261.43,-18.378
-0.48438,0.057613,1.0656,0.7172,-0.25695,10.225,-7.9787,-2.8155,1.9753,20.897,1.3401
1.5156,-1.9177,-1.6544,-0.42566,-0.98422,82.838,45.582,-34.574,-6.7875,-33.018,-5.0849
-1.7344,0.74897,1.5456,1.8601,1.9249,257.93,103.86,24.991,6.077,330.08,28.008
0.26563,-0.58436,-0.0544,-0.99708,0.47032,32.921,4.966,-14.727,-1.694,-57.944,-4.1465
-0.73438,-1.0288,-0.8544,1.2886,-1.3479,90.737,-28.329,-55.652,-6.3601,80.234,4.0141
1.2656,1.6379,0.7456,0.14577,1.5612,198.06,142.56,128.58,12.705,-30.585,0.044687
-1.2344,0.30453,-1.8144,-1.7318,0.10669,523.4,-214.22,-64.404,-9.48,-455.29,-34.439
0.76563,-1.4733,1.3856,0.55394,-0.62059,28.063,-10.295,-39.918,-0.81952,11.159,-0.24838
-0.23438,1.1934,-0.2144,-0.58892,0.83396,27.005,16.607,41.458,3.2883,-15.065,0.31111
1.7656,-0.13992,-1.0144,1.6968,-1.8437,98.524,3.6591,23.195,1.0865,120.78,5.4256
-1.8594,-1.6214,0.5856,-1.1603,1.0654,643.78,-375.89,-204.61,-16.035,-247.26,-19.378
0.14063,1.0453,-1.4944,1.1254,-0.38918,64.5,20.747,38.647,0.76182,79.247,6.0576
-0.85938,-0.28807,1.7056,-0.017493,-1.1165,29.132,-50.357,-33.328,0.58045,-14.948,-3.7052
1.1406,-0.73251,0.1056,-1.93,1.7926,643.75,196.33,29.815,0.49669,-599.3,-39.785
-1.3594,1.9342,-0.6944,0.35569,0.33809,47.747,-13.609,41.719,2.5318,-5.5308,0.083053
0.64063,0.60082,0.9056,-0.78717,-1.4801,67.504,66.154,53.818,6.3634,-54.352,-7.9355
-0.35938,-1.177,-1.8464,1.4985,1.429,218.49,-15.046,-54.848,-8.0469,215.67,20.28
1.6406,1.4897,1.3536,-1.3586,-0.025545,629.84,336.28,178.39,16.891,-308.18,-25.945
-1.6094,0.15638,-0.2464,0.92711,-0.75282,70.395,-108.21,-56.046,-5.0107,-31.549,-4.5373
0.39063,-1.7695,-1.0464,-0.21574,0.70173,58.722,-30.149,-67.514,-8.2028,-1.0771,1.3357
-0.60938,0.89712,0.5536,-1.6035,-1.9098,300.43,-65.47,7.3685,1.2959,-311.51,-28.339
1.3906,-0.43621,-1.2064,0.68222,0.99925,35.581,62.968,22.892,-0.54699,-11.52,0.78399
-1.1094,-0.88066,1.9936,-0.46064,-0.4553,101.01,-105.86,-77.326,-2.6495,-42.359,-4.9533
0.89063,1.786,0.3936,1.8251,-1.1826,374.4,-7.3255,79.485,9.4676,349.22,23.438
-0.10938,0.45267,-0.4064,-1.0321,1.7265,30.475,2.1733,12.97,0.17455,-56.084,-1.4451
1.8906,-1.3251,1.1936,1.2536,0.27198,53.002,61.091,5.0168,2.9332,-5.0423,-0.10733
-1.9219,1.3416,-1.5264,0.11079,-1.5462,104.39,-122.87,-31.274,-5.3248,-40.142,-7.0587
0.078125,0.0082305,1.6736,-1.7668,1.3629,312.69,14.286,8.8822,3.0377,-369.88,-25.227
-0.92188,-1.9835,0.0736,0.51895,-0.09166,160.28,-106.63,-116.82,-10.131,-17.149,-1.9333
1.0781,0.68313,-0.7264,-0.62391,-0.81893,101.21,107.54,74.238,4.8162,-54.124,-6.7208
-1.4219,-0.65021,0.8736,1.6618,0.63561,163.59,11.933,-40.479,-1.2198,185.94,15.58
0.57813,-1.0947,-1.6864,-1.1953,-1.6454,109.18,25.987,-26.82,-6.3876,-118.14,-13.363
-0.42188,1.572,1.5136,1.0904,1.2637,104.45,45.4,67.253,9.286,87.587,10.11
1.5781,0.23868,-0.0864,-0.052478,-0.19083,118.62,136.58,81.363,6.672,-39.157,-4.2529
-1.6719,-1.5391,-0.8864,-1.4402,-0.91811,736.31,-364.71,-185.16,-17.539,-369.98,-32.104
0.32813,1.1276,0.7136,0.84548,1.991,62.162,32.049,53.605,6.3845,40.01,7.5246
-0.67188,-0.20576,-1.3664,-0.29738,0.53644,24.18,-43.264,-34.502,-5.7371,-15.342,-0.38906
1.3281,-1.6872,1.8336,1.9883,-1.2817,426.82,-140.93,-57.991,0.63153,494.67,32.576
-1.1719,0.97942,0.2336,-0.8688,1.6273,62.697,-69.244,-5.5583,0.19132,-61.459,-2.3028
0.82813,-0.35391,-0.5664,1.4169,0.1728,95.964,-27.3,-9.6532,-1.2748,146.98,12.359
-0.17188,-0.79835,1.0336,0.27405,-0.55447,15.288,-22.565,-32.656,-0.83697,3.8815,-0.77047
1.8281,1.8683,-1.9104,-1.8484,0.90008,1242,473.33,191.11,10.057,-718.04,-51.528
-1.7969,0.53498,1.2896,0.43732,-1.7776,100.17,-130.29,-51.515,-1.5063,-40.499,-7.5557
0.20313,-1.2428,-0.3104,-0.70554,1.1315,35.034,-19.51,-46.004,-4.8515,-21.146,0.38137
-0.79688,1.4239,-1.1104,1.5802,-0.32307,190.64,67.172,52.508,3.0006,233.59,17.771
1.2031,0.090535,0.4896,-1.277,-1.0503,239.08,163.98,70.475,6.1757,-197.08,-18.848
-1.2969,-1.8354,-1.2704,1.0087,1.8588,203.29,-128.03,-128.76,-13.641,-16.783,2.0567
0.70313,0.83128,1.9296,-0.13411,0.40421,58.867,62.619,64.456,9.5432,-14.628,-0.62576
-0.29688,-0.50206,0.3296,-1.5219,-1.414,222.28,-49.877,-34.235,-2.9712,-250.48,-22.882
1.7031,-0.9465,-0.4704,0.76385,1.4951,53.068,82.175,19.383,0.51985,-21.557,0.82882
-1.5469,1.7202,1.1296,-0.37901,0.040571,69.972,-54.931,22.05,4.581,-31.63,-2.9367
0.45313,0.38683,-1.5904,1.9067,-0.6867,457.93,-34.599,10.6,-0.6242,498.45,34.9
-0.54688,-1.3909,1.6096,-0.95044,0.76784,98.877,-74.394,-73.536,-3.364,-66.913,-4.4258
1.4531,1.2757,0.0096,1.3353,-1.9429,138.32,98.304,95.937,8.8845,2.7724,-3.9229
-1.0469,-0.057613,-0.7904,0.19242,0.96619,33.89,-60.35,-39.771,-4.982,-12.001,0.70512
0.95313,-1.8848,0.8096,-1.6851,-0.48835,388.51,101.53,-27.149,-2.4583,-366.04,-29.176
-0.046875,0.78189,-1.7504,0.60058,-1.2156,15.821,13.624,24.58,-1.2692,16.067,-0.97948
1.9531,-0.55144,1.4496,-0.54227,1.6935,193.65,198.05,87.1,9.8897,-74.729,-3.7529
-1.9531,-0.99588,-0.1504,1.7434,0.23892,185.08,-51.597,-83.333,-6.7789,105.18,8.3343
0.046875,1.6708,-0.9504,-1.1137,-1.5793,115.13,41.154,66.164,3.725,-93.003,-11.241
-0.95313,0.33745,0.6496,1.172,1.3298,45.789,5.8885,3.3024,1.8625,71.085,8.6883
1.0469,-1.4403,-1.4304,0.029155,-0.12472,35.402,7.2469,-37.609,-6.3832,-6.7765,-0.91588
-1.4531,1.2263,1.7696,-1.9883,-0.85199,984.95,-290.99,-31.125,0.62269,-772.38,-56.77
0.54688,-0.107,0.1696,0.29738,0.60255,5.4082,17.725,9.3546,1.1348,3.4743,1.4905
-0.45313,-1.5885,-0.6304,-0.84548,-1.6784,121.46,-75.418,-86.045,-8.9855,-60.964,-8.8519
1.5469,1.0782,0.9696,1.4402,1.2307,145.23,67.884,84.928,10.145,52.8,6.5047
-1.7031,-0.25514,-1.9424,-1.4169,-0.22389,533.08,-313.83,-129.73,-14.768,-327.31,-27.354
0.29688,-0.69959,1.2576,0.8688,-0.95116,21.42,-10.129,-19.534,0.8985,37.284,1.4112
-0.70313,1.9671,-0.3424,-0.27405,1.9579,58.511,21.574,64.1,5.1315,-1.4065,3.8168
1.2969,0.63374,-1.1424,-1.6618,0.50338,516.97,237.15,94.566,4.2536,-413.4,-31.151
-1.2031,-1.144,0.4576,0.62391,-1.3148,115.31,-112.38,-94.701,-7.262,-26.502,-5.2627
0.79688,1.5226,-1.3024,-0.51895,1.5943,109.29,90.213,89.458,5.2007,-33.077,0.049932
-0.20313,0.1893,1.8976,1.7668,0.13974,356.4,24.711,16.343,6.2858,395.41,30.062
1.7969,-1.7366,0.2976,-1.0904,-0.58753,233.39,184.99,25.595,1.6292,-155.55,-14.853
-1.8281,0.93004,-0.5024,1.1953,0.86702,52.229,-72.15,-19.156,-2.1222,-9.467,0.72091
0.17188,-0.40329,1.0976,0.052478,-1.8107,5.8441,-0.58048,-8.2359,1.4469,-2.5972,-3.8741
-0.82813,-0.84774,-1.6224,-1.8251,1.0984,538.63,-166.16,-85.861,-11.504,-485.09,-33.786
1.1719,1.8189,1.5776,0.46064,-0.35612,209.43,139.89,134.15,14.921,-30.331,-3.7688
-1.3281,0.4856,-0.0224,-0.68222,-1.0834,85.754,-105.19,-39.563,-3.2354,-62.061,-7.9365
0.67188,-1.2922,-0.8224,1.6035,1.8257,264.37,-72.068,-55.111,-5.4833,283.16,25.956
-0.32813,1.3745,0.7776,-1.2536,0.37115,101.5,4.1304,45.476,5.3752,-112.41,-8.7907
1.6719,0.041152,-1.7824,1.0321,-1.447,82.173,115.9,59.473,1.5275,-37.249,-6.419
-1.5781,-1.9342,1.4176,-0.11079,1.4621,310.9,-203.84,-162.01,-11.13,-51.116,-2.1434
0.42188,0.73251,-0.1824,-1.4985,0.0075131,202.48,68.604,48.141,3.0582,-227.85,-18.367
-0.57813,-0.60082,-0.9824,0.78717,-0.71976,31.129,-33.337,-40.851,-5.5168,16.538,-0.0048822
1.4219,-1.0453,0.6176,-0.35569,0.73479,50.748,72.029,11.712,1.9492,-31.701,-1.5751
-1.0781,1.6214,-1.4624,1.93,-1.8768,395.47,119.05,61.388,3.4261,455.66,29.13
0.92188,0.28807,1.7376,-0.92711,1.0323,90.565,92.654,58.77,8.3001,-74.626,-4.6729
-0.078125,-1.4897,0.1376,1.3586,-0.42224,143.01,-32.246,-60.024,-4.637,146.86,11.357
1.9219,1.177,-0.6624,0.21574,-1.1495,317.92,239.83,158.54,12.117,-61.973,-8.4547
-1.8906,-0.15638,0.9376,-1.9067,1.7596,1089.9,-442.07,-126.9,-8.824,-745.74,-50.8
0.10938,-1.6379,-1.8784,0.37901,0.30503,68.39,-39.137,-71.434,-10.183,11.655,1.6918
-0.89063,1.0288,1.3216,-0.76385,-1.5131,49.33,-34.876,14.954,4.1221,-46.774,-7.294
1.1094,-0.30453,-0.2784,1.5219,1.3959,128.55,-37.112,-4.0623,0.050622,179.5,17.107
-1.3906,-0.74897,-1.0784,-1.3353,-0.058603,380.38,-234.14,-119.11,-12.402,-248.15,-20.866
0.60938,1.9177,0.5216,0.95044,-0.78588,123.22,64.744,94.5,9.6633,22.003,0.24287
-0.39063,0.58436,-1.2384,-0.19242,0.66867,5.3714,-4.4193,9.5832,-1.5842,-4.2796,0.94391
1.6094,-1.1934,1.9616,-1.5802,-1.7446,532.24,263.51,53.754,6.5812,-398.85,-35.176
-1.6406,1.4733,0.3616,0.70554,1.1645,46.484,-50.607,11.422,2.0868,-12.516,1.0209
0.35938,0.13992,-0.4384,-0.43732,-0.29001,8.2168,20.174,14.499,0.34866,-15.382,-2.003
-0.64063,-1.786,1.1616,1.8484,-1.0173,417.09,6.5949,-68.235,-2.8347,404.78,27.881
1.3594,0.88066,-1.5584,-1.0087,1.8918,220.42,180.79,105.48,5.4828,-123.4,-7.2605
-1.1406,-0.45267,1.6416,1.277,0.43727,62.884,-22.326,-33.037,0.7121,63.82,6.1345
0.85938,-0.89712,0.0416,0.13411,-1.3809,15.16,16.722,-13.553,-1.2455,-6.7891,-3.4425
-0.14063,1.7695,-0.7584,-1.7434,1.5282,335.91,19.71,61.537,3.0627,-346.19,-23.254
1.8594,0.43621,0.8416,0.54227,0.073629,197.88,195.86,118.52,11.679,-54.502,-5.2269
-1.7656,-1.3416,-1.7184,-0.60058,-0.65364,408.78,-270.88,-178.71,-18.638,-100.61,-10.842
0.23438,1.3251,1.4816,1.6851,0.8009,341.77,18.438,60.169,9.4585,334.48,27.277
-0.76563,-0.0082305,-0.1184,-1.172,-1.988,125.2,-82.821,-37.129,-3.5785,-132.78,-15.41
1.2344,-1.989,-0.9184,1.1137,0.92111,81.374,-41.924,-68.435,-7.6613,58.366,6.8846
-1.2656,0.67764,0.6816,-0.029155,-0.53343,33.31,-57.305,-12.495,0.49257,-20.277,-3.0627
0.73438,-0.65569,-1.3984,-1.9417,-1.2607,686.38,122.35,6.0077,-4.4307,-628.52,-47.791
-0.26563,-1.1001,1.8016,0.34402,1.6484,32.966,-30.559,-44.058,-0.30777,9.0675,4.113
1.7344,1.5665,0.2016,-0.79883,0.19384,451.17,291.7,185.76,15.948,-130.82,-11.783
-1.5156,0.2332,-0.5984,1.4869,-1.6243,63.659,-19.432,-22.29,-2.6189,70.822,2.3428
0.48438,-1.5446,1.0016,-1.3703,1.2847,127.21,13.405,-39.846,-2.2647,-146.61,-9.5322
-0.51563,1.1221,-1.9872,0.91545,-0.1698,33.996,17.836,31.843,-1.0026,43.768,3.5423
1.4844,-0.21125,1.2128,-0.22741,-0.89707,90.956,115.59,60.1,7.4125,-39.487,-5.645
-1.0156,-1.6927,-0.3872,-1.6152,0.55748,497.17,-205.16,-128.26,-12.375,-358.54,-26.956
0.98438,0.97394,-1.1872,0.67055,-1.7235,69.251,76.964,69.397,3.7219,-12.972,-4.7978
